neighbourhood_group_cleansed,date,price
Charlottenburg-Wilm.,2020-09-01,76.38861788617886
Charlottenburg-Wilm.,2020-09-02,76.28780487804877
Charlottenburg-Wilm.,2020-09-03,76.75121951219512
Charlottenburg-Wilm.,2020-09-04,79.05609756097562
Charlottenburg-Wilm.,2020-09-05,79.55934959349594
Charlottenburg-Wilm.,2020-09-06,77.4219512195122
Charlottenburg-Wilm.,2020-09-07,76.91138211382113
Charlottenburg-Wilm.,2020-09-08,77.03821138211381
Charlottenburg-Wilm.,2020-09-09,77.04552845528455
Charlottenburg-Wilm.,2020-09-10,77.30162601626016
Charlottenburg-Wilm.,2020-09-11,79.07073170731708
Charlottenburg-Wilm.,2020-09-12,79.30569105691058
Charlottenburg-Wilm.,2020-09-13,77.27886178861789
Charlottenburg-Wilm.,2020-09-14,76.93983739837398
Charlottenburg-Wilm.,2020-09-15,77.0
Charlottenburg-Wilm.,2020-09-16,77.17154471544715
Charlottenburg-Wilm.,2020-09-17,77.43333333333334
Charlottenburg-Wilm.,2020-09-18,79.36585365853658
Charlottenburg-Wilm.,2020-09-19,79.44227642276422
Charlottenburg-Wilm.,2020-09-20,77.50487804878048
Charlottenburg-Wilm.,2020-09-21,77.87642276422764
Charlottenburg-Wilm.,2020-09-22,78.13577235772358
Charlottenburg-Wilm.,2020-09-23,78.29918699186992
Charlottenburg-Wilm.,2020-09-24,78.60162601626017
Charlottenburg-Wilm.,2020-09-25,80.64715447154471
Charlottenburg-Wilm.,2020-09-26,80.92276422764228
Charlottenburg-Wilm.,2020-09-27,78.92926829268292
Charlottenburg-Wilm.,2020-09-28,78.08292682926829
Charlottenburg-Wilm.,2020-09-29,77.88373983739838
Charlottenburg-Wilm.,2020-09-30,77.71869918699187
Charlottenburg-Wilm.,2020-10-01,79.21219512195123
Charlottenburg-Wilm.,2020-10-02,80.88617886178862
Charlottenburg-Wilm.,2020-10-03,80.97886178861789
Charlottenburg-Wilm.,2020-10-04,79.36341463414634
Charlottenburg-Wilm.,2020-10-05,78.96016260162601
Charlottenburg-Wilm.,2020-10-06,78.99837398373984
Charlottenburg-Wilm.,2020-10-07,78.98861788617886
Charlottenburg-Wilm.,2020-10-08,79.28373983739837
Charlottenburg-Wilm.,2020-10-09,80.91463414634147
Charlottenburg-Wilm.,2020-10-10,80.93821138211382
Charlottenburg-Wilm.,2020-10-11,79.3170731707317
Charlottenburg-Wilm.,2020-10-12,79.04308943089431
Charlottenburg-Wilm.,2020-10-13,79.08048780487805
Charlottenburg-Wilm.,2020-10-14,79.08536585365853
Charlottenburg-Wilm.,2020-10-15,79.30243902439024
Charlottenburg-Wilm.,2020-10-16,80.98130081300813
Charlottenburg-Wilm.,2020-10-17,80.9308943089431
Charlottenburg-Wilm.,2020-10-18,79.31951219512194
Charlottenburg-Wilm.,2020-10-19,78.89268292682927
Charlottenburg-Wilm.,2020-10-20,78.95772357723577
Charlottenburg-Wilm.,2020-10-21,78.90731707317073
Charlottenburg-Wilm.,2020-10-22,79.24878048780488
Charlottenburg-Wilm.,2020-10-23,80.81138211382114
Charlottenburg-Wilm.,2020-10-24,80.76178861788618
Charlottenburg-Wilm.,2020-10-25,79.10243902439025
Charlottenburg-Wilm.,2020-10-26,79.45121951219512
Charlottenburg-Wilm.,2020-10-27,79.4869918699187
Charlottenburg-Wilm.,2020-10-28,79.51788617886179
Charlottenburg-Wilm.,2020-10-29,79.87560975609756
Charlottenburg-Wilm.,2020-10-30,81.60813008130081
Charlottenburg-Wilm.,2020-10-31,81.67642276422764
Charlottenburg-Wilm.,2020-11-01,75.64878048780488
Charlottenburg-Wilm.,2020-11-02,74.0691056910569
Charlottenburg-Wilm.,2020-11-03,74.2390243902439
Charlottenburg-Wilm.,2020-11-04,74.22845528455285
Charlottenburg-Wilm.,2020-11-05,74.4739837398374
Charlottenburg-Wilm.,2020-11-06,76.2040650406504
Charlottenburg-Wilm.,2020-11-07,76.15528455284553
Charlottenburg-Wilm.,2020-11-08,74.38780487804878
Charlottenburg-Wilm.,2020-11-09,74.02357723577236
Charlottenburg-Wilm.,2020-11-10,74.10813008130081
Charlottenburg-Wilm.,2020-11-11,74.03495934959349
Charlottenburg-Wilm.,2020-11-12,74.32682926829268
Charlottenburg-Wilm.,2020-11-13,76.05528455284554
Charlottenburg-Wilm.,2020-11-14,76.0780487804878
Charlottenburg-Wilm.,2020-11-15,74.39674796747967
Charlottenburg-Wilm.,2020-11-16,73.96666666666667
Charlottenburg-Wilm.,2020-11-17,74.02682926829269
Charlottenburg-Wilm.,2020-11-18,74.02276422764227
Charlottenburg-Wilm.,2020-11-19,74.29756097560976
Charlottenburg-Wilm.,2020-11-20,76.2609756097561
Charlottenburg-Wilm.,2020-11-21,76.22845528455285
Charlottenburg-Wilm.,2020-11-22,74.53983739837399
Charlottenburg-Wilm.,2020-11-23,74.00650406504064
Charlottenburg-Wilm.,2020-11-24,74.11463414634146
Charlottenburg-Wilm.,2020-11-25,74.3821138211382
Charlottenburg-Wilm.,2020-11-26,74.68048780487806
Charlottenburg-Wilm.,2020-11-27,76.38536585365854
Charlottenburg-Wilm.,2020-11-28,76.38373983739838
Charlottenburg-Wilm.,2020-11-29,74.58455284552845
Charlottenburg-Wilm.,2020-11-30,74.07235772357724
Charlottenburg-Wilm.,2020-12-01,74.3048780487805
Charlottenburg-Wilm.,2020-12-02,74.29186991869919
Charlottenburg-Wilm.,2020-12-03,74.58373983739837
Charlottenburg-Wilm.,2020-12-04,76.48048780487805
Charlottenburg-Wilm.,2020-12-05,76.59756097560975
Charlottenburg-Wilm.,2020-12-06,74.69268292682926
Charlottenburg-Wilm.,2020-12-07,74.28373983739837
Charlottenburg-Wilm.,2020-12-08,74.23170731707317
Charlottenburg-Wilm.,2020-12-09,74.21788617886179
Charlottenburg-Wilm.,2020-12-10,74.55121951219512
Charlottenburg-Wilm.,2020-12-11,76.38130081300812
Charlottenburg-Wilm.,2020-12-12,76.42032520325203
Charlottenburg-Wilm.,2020-12-13,74.67479674796748
Charlottenburg-Wilm.,2020-12-14,74.35040650406503
Charlottenburg-Wilm.,2020-12-15,74.38536585365854
Charlottenburg-Wilm.,2020-12-16,74.4869918699187
Charlottenburg-Wilm.,2020-12-17,74.82682926829268
Charlottenburg-Wilm.,2020-12-18,76.74959349593496
Charlottenburg-Wilm.,2020-12-19,76.75772357723577
Charlottenburg-Wilm.,2020-12-20,75.3089430894309
Charlottenburg-Wilm.,2020-12-21,75.42926829268292
Charlottenburg-Wilm.,2020-12-22,75.62276422764228
Charlottenburg-Wilm.,2020-12-23,77.00325203252032
Charlottenburg-Wilm.,2020-12-24,77.8479674796748
Charlottenburg-Wilm.,2020-12-25,79.22357723577235
Charlottenburg-Wilm.,2020-12-26,79.74308943089432
Charlottenburg-Wilm.,2020-12-27,79.00081300813008
Charlottenburg-Wilm.,2020-12-28,79.09186991869919
Charlottenburg-Wilm.,2020-12-29,82.5130081300813
Charlottenburg-Wilm.,2020-12-30,87.40894308943089
Charlottenburg-Wilm.,2020-12-31,90.25772357723577
Charlottenburg-Wilm.,2021-01-01,85.6170731707317
Charlottenburg-Wilm.,2021-01-02,82.98861788617886
Charlottenburg-Wilm.,2021-01-03,79.43658536585366
Charlottenburg-Wilm.,2021-01-04,75.13089430894308
Charlottenburg-Wilm.,2021-01-05,74.91382113821138
Charlottenburg-Wilm.,2021-01-06,74.9308943089431
Charlottenburg-Wilm.,2021-01-07,75.08048780487805
Charlottenburg-Wilm.,2021-01-08,76.53739837398373
Charlottenburg-Wilm.,2021-01-09,76.54308943089431
Charlottenburg-Wilm.,2021-01-10,74.9910569105691
Charlottenburg-Wilm.,2021-01-11,74.84715447154471
Charlottenburg-Wilm.,2021-01-12,74.8219512195122
Charlottenburg-Wilm.,2021-01-13,74.72357723577235
Charlottenburg-Wilm.,2021-01-14,76.5130081300813
Charlottenburg-Wilm.,2021-01-15,80.17642276422764
Charlottenburg-Wilm.,2021-01-16,80.21056910569105
Charlottenburg-Wilm.,2021-01-17,78.6130081300813
Charlottenburg-Wilm.,2021-01-18,78.54146341463415
Charlottenburg-Wilm.,2021-01-19,78.58861788617887
Charlottenburg-Wilm.,2021-01-20,78.4479674796748
Charlottenburg-Wilm.,2021-01-21,78.64796747967479
Charlottenburg-Wilm.,2021-01-22,80.08536585365853
Charlottenburg-Wilm.,2021-01-23,80.13821138211382
Charlottenburg-Wilm.,2021-01-24,78.33333333333333
Charlottenburg-Wilm.,2021-01-25,76.3170731707317
Charlottenburg-Wilm.,2021-01-26,76.08130081300813
Charlottenburg-Wilm.,2021-01-27,75.76666666666667
Charlottenburg-Wilm.,2021-01-28,75.01056910569106
Charlottenburg-Wilm.,2021-01-29,76.57235772357724
Charlottenburg-Wilm.,2021-01-30,76.59186991869919
Charlottenburg-Wilm.,2021-01-31,75.15365853658537
Charlottenburg-Wilm.,2021-02-01,79.68455284552846
Charlottenburg-Wilm.,2021-02-02,82.28455284552845
Charlottenburg-Wilm.,2021-02-03,82.60406504065041
Charlottenburg-Wilm.,2021-02-04,83.33252032520325
Charlottenburg-Wilm.,2021-02-05,81.9609756097561
Charlottenburg-Wilm.,2021-02-06,80.16422764227643
Charlottenburg-Wilm.,2021-02-07,77.27560975609757
Charlottenburg-Wilm.,2021-02-08,75.22845528455285
Charlottenburg-Wilm.,2021-02-09,75.26666666666667
Charlottenburg-Wilm.,2021-02-10,75.16585365853659
Charlottenburg-Wilm.,2021-02-11,75.3869918699187
Charlottenburg-Wilm.,2021-02-12,77.00813008130082
Charlottenburg-Wilm.,2021-02-13,77.0170731707317
Charlottenburg-Wilm.,2021-02-14,75.25853658536586
Charlottenburg-Wilm.,2021-02-15,75.03252032520325
Charlottenburg-Wilm.,2021-02-16,75.09593495934959
Charlottenburg-Wilm.,2021-02-17,75.23008130081301
Charlottenburg-Wilm.,2021-02-18,75.4
Charlottenburg-Wilm.,2021-02-19,77.04959349593496
Charlottenburg-Wilm.,2021-02-20,77.29186991869919
Charlottenburg-Wilm.,2021-02-21,75.25691056910568
Charlottenburg-Wilm.,2021-02-22,75.25365853658536
Charlottenburg-Wilm.,2021-02-23,75.31138211382114
Charlottenburg-Wilm.,2021-02-24,75.57560975609756
Charlottenburg-Wilm.,2021-02-25,75.8130081300813
Charlottenburg-Wilm.,2021-02-26,77.56991869918699
Charlottenburg-Wilm.,2021-02-27,77.73333333333333
Charlottenburg-Wilm.,2021-02-28,75.49756097560976
Charlottenburg-Wilm.,2021-03-01,79.15284552845529
Charlottenburg-Wilm.,2021-03-02,79.18048780487806
Charlottenburg-Wilm.,2021-03-03,79.18455284552846
Charlottenburg-Wilm.,2021-03-04,79.25853658536586
Charlottenburg-Wilm.,2021-03-05,80.91138211382113
Charlottenburg-Wilm.,2021-03-06,81.0691056910569
Charlottenburg-Wilm.,2021-03-07,79.1178861788618
Charlottenburg-Wilm.,2021-03-08,79.87479674796748
Charlottenburg-Wilm.,2021-03-09,83.46422764227643
Charlottenburg-Wilm.,2021-03-10,84.4260162601626
Charlottenburg-Wilm.,2021-03-11,84.52764227642277
Charlottenburg-Wilm.,2021-03-12,85.03821138211381
Charlottenburg-Wilm.,2021-03-13,84.76991869918699
Charlottenburg-Wilm.,2021-03-14,81.75365853658536
Charlottenburg-Wilm.,2021-03-15,79.2520325203252
Charlottenburg-Wilm.,2021-03-16,75.81138211382114
Charlottenburg-Wilm.,2021-03-17,75.80731707317074
Charlottenburg-Wilm.,2021-03-18,75.82439024390244
Charlottenburg-Wilm.,2021-03-19,77.41869918699187
Charlottenburg-Wilm.,2021-03-20,77.85853658536585
Charlottenburg-Wilm.,2021-03-21,75.9829268292683
Charlottenburg-Wilm.,2021-03-22,76.20487804878049
Charlottenburg-Wilm.,2021-03-23,76.23008130081301
Charlottenburg-Wilm.,2021-03-24,76.2959349593496
Charlottenburg-Wilm.,2021-03-25,76.40731707317073
Charlottenburg-Wilm.,2021-03-26,78.04146341463415
Charlottenburg-Wilm.,2021-03-27,78.1260162601626
Charlottenburg-Wilm.,2021-03-28,75.9560975609756
Charlottenburg-Wilm.,2021-03-29,76.03983739837399
Charlottenburg-Wilm.,2021-03-30,76.12032520325204
Charlottenburg-Wilm.,2021-03-31,76.16910569105691
Charlottenburg-Wilm.,2021-04-01,78.12682926829268
Charlottenburg-Wilm.,2021-04-02,82.02439024390245
Charlottenburg-Wilm.,2021-04-03,80.52845528455285
Charlottenburg-Wilm.,2021-04-04,79.44634146341464
Charlottenburg-Wilm.,2021-04-05,76.96666666666667
Charlottenburg-Wilm.,2021-04-06,76.28780487804877
Charlottenburg-Wilm.,2021-04-07,76.30731707317074
Charlottenburg-Wilm.,2021-04-08,76.39837398373983
Charlottenburg-Wilm.,2021-04-09,79.00325203252032
Charlottenburg-Wilm.,2021-04-10,78.2869918699187
Charlottenburg-Wilm.,2021-04-11,77.34634146341463
Charlottenburg-Wilm.,2021-04-12,76.87967479674796
Charlottenburg-Wilm.,2021-04-13,77.08130081300813
Charlottenburg-Wilm.,2021-04-14,76.93658536585366
Charlottenburg-Wilm.,2021-04-15,77.0479674796748
Charlottenburg-Wilm.,2021-04-16,78.81056910569106
Charlottenburg-Wilm.,2021-04-17,78.79430894308943
Charlottenburg-Wilm.,2021-04-18,76.83333333333333
Charlottenburg-Wilm.,2021-04-19,77.07967479674797
Charlottenburg-Wilm.,2021-04-20,76.80975609756098
Charlottenburg-Wilm.,2021-04-21,76.85121951219512
Charlottenburg-Wilm.,2021-04-22,76.96747967479675
Charlottenburg-Wilm.,2021-04-23,78.67235772357724
Charlottenburg-Wilm.,2021-04-24,81.96016260162601
Charlottenburg-Wilm.,2021-04-25,81.09186991869919
Charlottenburg-Wilm.,2021-04-26,85.40975609756097
Charlottenburg-Wilm.,2021-04-27,86.36910569105692
Charlottenburg-Wilm.,2021-04-28,86.47479674796747
Charlottenburg-Wilm.,2021-04-29,86.13577235772358
Charlottenburg-Wilm.,2021-04-30,85.51544715447154
Charlottenburg-Wilm.,2021-05-01,82.52276422764227
Charlottenburg-Wilm.,2021-05-02,80.20243902439024
Charlottenburg-Wilm.,2021-05-03,81.6430894308943
Charlottenburg-Wilm.,2021-05-04,81.45691056910569
Charlottenburg-Wilm.,2021-05-05,81.47317073170731
Charlottenburg-Wilm.,2021-05-06,81.55365853658536
Charlottenburg-Wilm.,2021-05-07,83.18455284552846
Charlottenburg-Wilm.,2021-05-08,82.68048780487806
Charlottenburg-Wilm.,2021-05-09,80.6910569105691
Charlottenburg-Wilm.,2021-05-10,80.91869918699187
Charlottenburg-Wilm.,2021-05-11,80.78455284552845
Charlottenburg-Wilm.,2021-05-12,81.69024390243902
Charlottenburg-Wilm.,2021-05-13,82.06991869918699
Charlottenburg-Wilm.,2021-05-14,83.51544715447154
Charlottenburg-Wilm.,2021-05-15,83.83170731707317
Charlottenburg-Wilm.,2021-05-16,81.77723577235773
Charlottenburg-Wilm.,2021-05-17,81.8170731707317
Charlottenburg-Wilm.,2021-05-18,81.70894308943089
Charlottenburg-Wilm.,2021-05-19,81.78861788617886
Charlottenburg-Wilm.,2021-05-20,81.91626016260163
Charlottenburg-Wilm.,2021-05-21,84.6609756097561
Charlottenburg-Wilm.,2021-05-22,84.53414634146341
Charlottenburg-Wilm.,2021-05-23,82.00650406504064
Charlottenburg-Wilm.,2021-05-24,81.83495934959349
Charlottenburg-Wilm.,2021-05-25,81.20569105691057
Charlottenburg-Wilm.,2021-05-26,81.08780487804879
Charlottenburg-Wilm.,2021-05-27,81.12439024390244
Charlottenburg-Wilm.,2021-05-28,82.94715447154472
Charlottenburg-Wilm.,2021-05-29,83.5691056910569
Charlottenburg-Wilm.,2021-05-30,81.51382113821138
Charlottenburg-Wilm.,2021-05-31,81.85772357723577
Charlottenburg-Wilm.,2021-06-01,81.81869918699186
Charlottenburg-Wilm.,2021-06-02,81.84471544715447
Charlottenburg-Wilm.,2021-06-03,81.96260162601627
Charlottenburg-Wilm.,2021-06-04,84.28292682926829
Charlottenburg-Wilm.,2021-06-05,84.77317073170731
Charlottenburg-Wilm.,2021-06-06,82.25934959349594
Charlottenburg-Wilm.,2021-06-07,82.59430894308943
Charlottenburg-Wilm.,2021-06-08,82.23983739837398
Charlottenburg-Wilm.,2021-06-09,82.14227642276423
Charlottenburg-Wilm.,2021-06-10,82.24146341463414
Charlottenburg-Wilm.,2021-06-11,83.76991869918699
Charlottenburg-Wilm.,2021-06-12,83.36747967479675
Charlottenburg-Wilm.,2021-06-13,81.67235772357724
Charlottenburg-Wilm.,2021-06-14,82.1349593495935
Charlottenburg-Wilm.,2021-06-15,82.3048780487805
Charlottenburg-Wilm.,2021-06-16,82.45772357723577
Charlottenburg-Wilm.,2021-06-17,82.37886178861788
Charlottenburg-Wilm.,2021-06-18,83.80081300813008
Charlottenburg-Wilm.,2021-06-19,83.35853658536585
Charlottenburg-Wilm.,2021-06-20,81.50813008130082
Charlottenburg-Wilm.,2021-06-21,81.3170731707317
Charlottenburg-Wilm.,2021-06-22,81.27317073170731
Charlottenburg-Wilm.,2021-06-23,81.2959349593496
Charlottenburg-Wilm.,2021-06-24,81.25691056910568
Charlottenburg-Wilm.,2021-06-25,83.06747967479674
Charlottenburg-Wilm.,2021-06-26,83.76016260162602
Charlottenburg-Wilm.,2021-06-27,81.45772357723577
Charlottenburg-Wilm.,2021-06-28,82.20325203252033
Charlottenburg-Wilm.,2021-06-29,82.16016260162601
Charlottenburg-Wilm.,2021-06-30,82.2130081300813
Charlottenburg-Wilm.,2021-07-01,82.79918699186992
Charlottenburg-Wilm.,2021-07-02,83.79837398373984
Charlottenburg-Wilm.,2021-07-03,84.24146341463414
Charlottenburg-Wilm.,2021-07-04,81.75447154471544
Charlottenburg-Wilm.,2021-07-05,82.28292682926829
Charlottenburg-Wilm.,2021-07-06,82.30162601626016
Charlottenburg-Wilm.,2021-07-07,82.27560975609757
Charlottenburg-Wilm.,2021-07-08,82.45691056910569
Charlottenburg-Wilm.,2021-07-09,84.30731707317074
Charlottenburg-Wilm.,2021-07-10,84.06178861788618
Charlottenburg-Wilm.,2021-07-11,81.71869918699187
Charlottenburg-Wilm.,2021-07-12,81.59593495934959
Charlottenburg-Wilm.,2021-07-13,81.59918699186991
Charlottenburg-Wilm.,2021-07-14,81.47886178861789
Charlottenburg-Wilm.,2021-07-15,81.65284552845529
Charlottenburg-Wilm.,2021-07-16,83.60081300813007
Charlottenburg-Wilm.,2021-07-17,83.8821138211382
Charlottenburg-Wilm.,2021-07-18,82.59674796747967
Charlottenburg-Wilm.,2021-07-19,82.30975609756098
Charlottenburg-Wilm.,2021-07-20,82.28048780487805
Charlottenburg-Wilm.,2021-07-21,82.14390243902439
Charlottenburg-Wilm.,2021-07-22,82.29756097560976
Charlottenburg-Wilm.,2021-07-23,84.5739837398374
Charlottenburg-Wilm.,2021-07-24,83.77154471544715
Charlottenburg-Wilm.,2021-07-25,81.60569105691057
Charlottenburg-Wilm.,2021-07-26,81.41788617886179
Charlottenburg-Wilm.,2021-07-27,81.37723577235772
Charlottenburg-Wilm.,2021-07-28,81.40243902439025
Charlottenburg-Wilm.,2021-07-29,81.59268292682927
Charlottenburg-Wilm.,2021-07-30,83.42276422764228
Charlottenburg-Wilm.,2021-07-31,83.78373983739837
Charlottenburg-Wilm.,2021-08-01,103.11544715447154
Charlottenburg-Wilm.,2021-08-02,102.96016260162601
Charlottenburg-Wilm.,2021-08-03,103.08292682926829
Charlottenburg-Wilm.,2021-08-04,102.9130081300813
Charlottenburg-Wilm.,2021-08-05,103.09268292682927
Charlottenburg-Wilm.,2021-08-06,104.78780487804877
Charlottenburg-Wilm.,2021-08-07,105.10162601626017
Charlottenburg-Wilm.,2021-08-08,103.04878048780488
Charlottenburg-Wilm.,2021-08-09,102.74471544715448
Charlottenburg-Wilm.,2021-08-10,102.7
Charlottenburg-Wilm.,2021-08-11,102.70243902439024
Charlottenburg-Wilm.,2021-08-12,103.10325203252033
Charlottenburg-Wilm.,2021-08-13,104.82032520325204
Charlottenburg-Wilm.,2021-08-14,105.17235772357724
Charlottenburg-Wilm.,2021-08-15,102.7869918699187
Charlottenburg-Wilm.,2021-08-16,103.34959349593495
Charlottenburg-Wilm.,2021-08-17,103.3260162601626
Charlottenburg-Wilm.,2021-08-18,103.5089430894309
Charlottenburg-Wilm.,2021-08-19,103.71626016260163
Charlottenburg-Wilm.,2021-08-20,105.45365853658537
Charlottenburg-Wilm.,2021-08-21,105.19674796747968
Charlottenburg-Wilm.,2021-08-22,103.21544715447155
Charlottenburg-Wilm.,2021-08-23,103.80731707317074
Charlottenburg-Wilm.,2021-08-24,103.65691056910569
Charlottenburg-Wilm.,2021-08-25,103.40650406504065
Charlottenburg-Wilm.,2021-08-26,103.58861788617887
Charlottenburg-Wilm.,2021-08-27,105.35365853658537
Charlottenburg-Wilm.,2021-08-28,104.95691056910569
Charlottenburg-Wilm.,2021-08-29,102.87560975609756
Friedrichshain-Kreuzberg,2020-09-01,63.7853459972863
Friedrichshain-Kreuzberg,2020-09-02,63.884938941655356
Friedrichshain-Kreuzberg,2020-09-03,64.15820895522388
Friedrichshain-Kreuzberg,2020-09-04,65.81981004070556
Friedrichshain-Kreuzberg,2020-09-05,66.27137042062415
Friedrichshain-Kreuzberg,2020-09-06,64.92157394843962
Friedrichshain-Kreuzberg,2020-09-07,64.5280868385346
Friedrichshain-Kreuzberg,2020-09-08,64.52781546811397
Friedrichshain-Kreuzberg,2020-09-09,64.58073270013568
Friedrichshain-Kreuzberg,2020-09-10,64.68575305291724
Friedrichshain-Kreuzberg,2020-09-11,66.2358208955224
Friedrichshain-Kreuzberg,2020-09-12,66.22903663500678
Friedrichshain-Kreuzberg,2020-09-13,64.93622795115333
Friedrichshain-Kreuzberg,2020-09-14,64.61329715061058
Friedrichshain-Kreuzberg,2020-09-15,64.69796472184532
Friedrichshain-Kreuzberg,2020-09-16,64.87625508819539
Friedrichshain-Kreuzberg,2020-09-17,65.00027137042062
Friedrichshain-Kreuzberg,2020-09-18,66.44531886024423
Friedrichshain-Kreuzberg,2020-09-19,66.56119402985074
Friedrichshain-Kreuzberg,2020-09-20,65.02876526458616
Friedrichshain-Kreuzberg,2020-09-21,65.04911804613297
Friedrichshain-Kreuzberg,2020-09-22,65.20379918588874
Friedrichshain-Kreuzberg,2020-09-23,65.31370420624152
Friedrichshain-Kreuzberg,2020-09-24,65.89145183175035
Friedrichshain-Kreuzberg,2020-09-25,67.8966078697422
Friedrichshain-Kreuzberg,2020-09-26,68.03229308005427
Friedrichshain-Kreuzberg,2020-09-27,66.56200814111261
Friedrichshain-Kreuzberg,2020-09-28,65.397829036635
Friedrichshain-Kreuzberg,2020-09-29,65.2461329715061
Friedrichshain-Kreuzberg,2020-09-30,65.21601085481683
Friedrichshain-Kreuzberg,2020-10-01,65.4976933514247
Friedrichshain-Kreuzberg,2020-10-02,67.08466757123473
Friedrichshain-Kreuzberg,2020-10-03,67.2662143826323
Friedrichshain-Kreuzberg,2020-10-04,65.64423337856174
Friedrichshain-Kreuzberg,2020-10-05,65.43446404341927
Friedrichshain-Kreuzberg,2020-10-06,65.3853459972863
Friedrichshain-Kreuzberg,2020-10-07,65.37096336499322
Friedrichshain-Kreuzberg,2020-10-08,65.51424694708277
Friedrichshain-Kreuzberg,2020-10-09,66.91668928086838
Friedrichshain-Kreuzberg,2020-10-10,66.93839891451832
Friedrichshain-Kreuzberg,2020-10-11,65.55712347354138
Friedrichshain-Kreuzberg,2020-10-12,65.49742198100407
Friedrichshain-Kreuzberg,2020-10-13,65.60054274084125
Friedrichshain-Kreuzberg,2020-10-14,65.61194029850746
Friedrichshain-Kreuzberg,2020-10-15,65.62876526458616
Friedrichshain-Kreuzberg,2020-10-16,66.98588873812754
Friedrichshain-Kreuzberg,2020-10-17,66.98941655359566
Friedrichshain-Kreuzberg,2020-10-18,65.38833107191316
Friedrichshain-Kreuzberg,2020-10-19,65.24233378561736
Friedrichshain-Kreuzberg,2020-10-20,65.33188602442334
Friedrichshain-Kreuzberg,2020-10-21,65.3538670284939
Friedrichshain-Kreuzberg,2020-10-22,65.43717774762551
Friedrichshain-Kreuzberg,2020-10-23,66.84179104477612
Friedrichshain-Kreuzberg,2020-10-24,66.82523744911805
Friedrichshain-Kreuzberg,2020-10-25,65.48439620081412
Friedrichshain-Kreuzberg,2020-10-26,65.40081411126187
Friedrichshain-Kreuzberg,2020-10-27,65.45020352781548
Friedrichshain-Kreuzberg,2020-10-28,65.46648575305292
Friedrichshain-Kreuzberg,2020-10-29,65.53894165535957
Friedrichshain-Kreuzberg,2020-10-30,66.93568521031207
Friedrichshain-Kreuzberg,2020-10-31,66.87842605156038
Friedrichshain-Kreuzberg,2020-11-01,65.07625508819538
Friedrichshain-Kreuzberg,2020-11-02,65.15332428765265
Friedrichshain-Kreuzberg,2020-11-03,65.14626865671642
Friedrichshain-Kreuzberg,2020-11-04,65.12401628222524
Friedrichshain-Kreuzberg,2020-11-05,65.22659430122117
Friedrichshain-Kreuzberg,2020-11-06,66.4819538670285
Friedrichshain-Kreuzberg,2020-11-07,66.55440976933514
Friedrichshain-Kreuzberg,2020-11-08,65.0246947082768
Friedrichshain-Kreuzberg,2020-11-09,65.00976933514247
Friedrichshain-Kreuzberg,2020-11-10,65.01329715061058
Friedrichshain-Kreuzberg,2020-11-11,65.00895522388059
Friedrichshain-Kreuzberg,2020-11-12,65.10502035278155
Friedrichshain-Kreuzberg,2020-11-13,66.39402985074626
Friedrichshain-Kreuzberg,2020-11-14,66.41329715061059
Friedrichshain-Kreuzberg,2020-11-15,65.02306648575305
Friedrichshain-Kreuzberg,2020-11-16,65.00868385345997
Friedrichshain-Kreuzberg,2020-11-17,65.0168249660787
Friedrichshain-Kreuzberg,2020-11-18,65.0325644504749
Friedrichshain-Kreuzberg,2020-11-19,65.080868385346
Friedrichshain-Kreuzberg,2020-11-20,66.38290366350068
Friedrichshain-Kreuzberg,2020-11-21,66.38616010854817
Friedrichshain-Kreuzberg,2020-11-22,65.03446404341926
Friedrichshain-Kreuzberg,2020-11-23,64.98073270013569
Friedrichshain-Kreuzberg,2020-11-24,65.00542740841249
Friedrichshain-Kreuzberg,2020-11-25,65.0976933514247
Friedrichshain-Kreuzberg,2020-11-26,65.22713704206241
Friedrichshain-Kreuzberg,2020-11-27,66.70474898236093
Friedrichshain-Kreuzberg,2020-11-28,66.65318860244233
Friedrichshain-Kreuzberg,2020-11-29,65.03880597014926
Friedrichshain-Kreuzberg,2020-11-30,65.02089552238806
Friedrichshain-Kreuzberg,2020-12-01,65.14246947082768
Friedrichshain-Kreuzberg,2020-12-02,65.30583446404341
Friedrichshain-Kreuzberg,2020-12-03,65.21953867028493
Friedrichshain-Kreuzberg,2020-12-04,66.75522388059701
Friedrichshain-Kreuzberg,2020-12-05,66.63175033921303
Friedrichshain-Kreuzberg,2020-12-06,65.2865671641791
Friedrichshain-Kreuzberg,2020-12-07,65.13080054274084
Friedrichshain-Kreuzberg,2020-12-08,65.33270013568522
Friedrichshain-Kreuzberg,2020-12-09,65.18100407055631
Friedrichshain-Kreuzberg,2020-12-10,65.38914518317503
Friedrichshain-Kreuzberg,2020-12-11,66.67679782903663
Friedrichshain-Kreuzberg,2020-12-12,66.71777476255089
Friedrichshain-Kreuzberg,2020-12-13,65.2876526458616
Friedrichshain-Kreuzberg,2020-12-14,65.24206241519674
Friedrichshain-Kreuzberg,2020-12-15,65.2876526458616
Friedrichshain-Kreuzberg,2020-12-16,65.30257801899593
Friedrichshain-Kreuzberg,2020-12-17,65.37557666214383
Friedrichshain-Kreuzberg,2020-12-18,67.07218453188602
Friedrichshain-Kreuzberg,2020-12-19,67.21655359565807
Friedrichshain-Kreuzberg,2020-12-20,65.74464043419268
